"","date","song","artist","image_url","last_week","weeks_on_chart","weeks_at_1"
"1183","2022-08-27","Super Freaky Girl","Nicki Minaj","https://charts-static.billboard.com/img/2022/08/nicki-minaj-t5q-superfreakygirl-wpa-180x180.jpg","-","1",NA
"1184","2022-09-03","As It Was","Harry Styles","https://charts-static.billboard.com/img/2022/04/harry-styles-6jk-asitwas-po3-180x180.jpg","2","21","11"
"1185","2022-09-10","As It Was","Harry Styles","https://charts-static.billboard.com/img/2022/04/harry-styles-6jk-asitwas-po3-180x180.jpg","1","22","12"
"1186","2022-09-17","As It Was","Harry Styles","https://charts-static.billboard.com/img/2022/04/harry-styles-6jk-asitwas-po3-180x180.jpg","1","23","13"
"1187","2022-09-24","As It Was","Harry Styles","https://charts-static.billboard.com/img/2022/04/harry-styles-6jk-asitwas-po3-180x180.jpg","1","24","14"
"1188","2022-10-01","As It Was","Harry Styles","https://charts-static.billboard.com/img/2022/04/harry-styles-6jk-asitwas-po3-180x180.jpg","1","25","15"
"1189","2022-10-08","Bad Habit","Steve Lacy","https://charts-static.billboard.com/img/2022/07/steve-lacy-d2o-badhabit-l6b-180x180.jpg","2","13","1"
"1190","2022-10-15","Bad Habit","Steve Lacy","https://charts-static.billboard.com/img/2022/07/steve-lacy-d2o-badhabit-l6b-180x180.jpg","1","14","2"
"1191","2022-10-22","Bad Habit","Steve Lacy","https://charts-static.billboard.com/img/2022/07/steve-lacy-d2o-badhabit-l6b-180x180.jpg","1","15","3"
"1192","2022-10-29","Unholy","Sam Smith & Kim Petras","https://charts-static.billboard.com/img/2022/10/sam-smith-jw8-unholy-7a7-180x180.jpg","2","4","1"
"1193","2022-11-05","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","-","1",NA
"1194","2022-11-12","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","1","2","2"
"1195","2022-11-19","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","1","3","3"
"1196","2022-11-26","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","1","4","4"
"1197","2022-12-03","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","1","5","5"
"1198","2022-12-10","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","1","6","6"
"1199","2022-12-17","All I Want For Christmas Is You","Mariah Carey","https://charts-static.billboard.com/img/1994/12/mariah-carey-x65-alliwantforchristmasisyou-7ve-180x180.jpg","2","55","9"
"1200","2022-12-24","All I Want For Christmas Is You","Mariah Carey","https://charts-static.billboard.com/img/1994/12/mariah-carey-x65-alliwantforchristmasisyou-7ve-180x180.jpg","1","56","10"
"1201","2022-12-31","All I Want For Christmas Is You","Mariah Carey","https://charts-static.billboard.com/img/1994/12/mariah-carey-x65-alliwantforchristmasisyou-7ve-180x180.jpg","1","57","11"
"1202","2023-01-07","All I Want For Christmas Is You","Mariah Carey","https://charts-static.billboard.com/img/1994/12/mariah-carey-x65-alliwantforchristmasisyou-7ve-180x180.jpg","1","58","12"
"1203","2023-01-14","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","8","11","7"
"1204","2023-01-21","Anti-Hero","Taylor Swift","https://charts-static.billboard.com/img/2022/10/taylor-swift-vug-antihero-fgo-180x180.jpg","1","12","8"
"1205","2023-01-28","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","-","1",NA
"1206","2023-02-04","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","1","2","2"
"1207","2023-02-11","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","1","3","3"
"1208","2023-02-18","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","1","4","4"
"1209","2023-02-25","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","1","5","5"
"1210","2023-03-04","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","1","6","6"
"1211","2023-03-11","Die For You","The Weeknd & Ariana Grande","https://charts-static.billboard.com/img/2016/12/the-weeknd-jlk-dieforyou-ix0-180x180.jpg","6","31","1"
"1212","2023-03-18","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","5","6","1"
"1213","2023-03-25","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","2","9","7"
"1214","2023-04-01","Flowers","Miley Cyrus","https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg","1","10","8"
"1215","2023-04-08","Like Crazy","Jimin","https://charts-static.billboard.com/img/2016/03/ji-min-7g4-180x180.jpg","-","1",NA
"1216","2023-04-15","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","3","10","2"
"1217","2023-04-22","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","11","3"
"1218","2023-04-29","Kill Bill","SZA","https://charts-static.billboard.com/img/2022/12/sza-xyh-killbill-6i8-180x180.jpg","4","19","1"
"1219","2023-05-06","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","2","13","4"
"1220","2023-05-13","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","14","5"
"1221","2023-05-20","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","15","6"
"1222","2023-05-27","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","16","7"
"1223","2023-06-03","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","17","8"
"1224","2023-06-10","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","18","9"
"1225","2023-06-17","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","19","10"
"1226","2023-06-24","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","20","11"
"1227","2023-07-01","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","21","12"
"1228","2023-07-08","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","22","13"
"1229","2023-07-15","Vampire","Olivia Rodrigo","https://charts-static.billboard.com/img/2023/06/oliviarodrigo-3wl-vampire-q3w-180x180.jpg","-","1",NA
"1230","2023-07-22","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","2","24","14"
"1231","2023-07-29","Seven","Jung Kook Featuring Latto","https://charts-static.billboard.com/img/2023/07/jungkook-is6-seven-tth-180x180.jpg","-","1",NA
"1232","2023-08-05","Try That In A Small Town","Jason Aldean","https://charts-static.billboard.com/img/2023/06/jason-aldean-aoo-trythatinasmalltown-j5c-180x180.jpg","2","2","1"
"1233","2023-08-12","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","2","27","15"
"1234","2023-08-19","Last Night","Morgan Wallen","https://charts-static.billboard.com/img/2016/08/morgan-wallen-fi6-180x180.jpg","1","28","16"
"1235","2023-08-26","Rich Men North Of Richmond","Oliver Anthony Music","https://charts-static.billboard.com/img/2023/08/oliveranthonymusic-zyi-richmennorthofrichmond-6u4-180x180.jpg","-","1",NA
"1236","2023-09-02","Rich Men North Of Richmond","Oliver Anthony Music","https://charts-static.billboard.com/img/2023/08/oliveranthonymusic-zyi-richmennorthofrichmond-6u4-180x180.jpg","1","2","2"
"1237","2023-09-09","I Remember Everything","Zach Bryan Featuring Kacey Musgraves","https://charts-static.billboard.com/img/2023/09/zachbryan-de1-iremembereverything-to3-180x180.jpg","-","1",NA
"1238","2023-09-16","Paint The Town Red","Doja Cat","https://charts-static.billboard.com/img/2023/08/dojacat-cqv-paintthetownred-unh-180x180.jpg","3","5","1"
"1239","2023-09-23","Vampire","Olivia Rodrigo","https://charts-static.billboard.com/img/2023/06/oliviarodrigo-3wl-vampire-q3w-180x180.jpg","9","11","2"
"1240","2023-09-30","Slime You Out","Drake Featuring SZA","https://charts-static.billboard.com/img/2023/09/drake-8dm-slimeyouout-0gt-180x180.jpg","-","1",NA
"1241","2023-10-07","Paint The Town Red","Doja Cat","https://charts-static.billboard.com/img/2023/08/dojacat-cqv-paintthetownred-unh-180x180.jpg","2","8","2"
"1242","2023-10-14","Paint The Town Red","Doja Cat","https://charts-static.billboard.com/img/2023/08/dojacat-cqv-paintthetownred-unh-180x180.jpg","1","9","3"
"1243","2023-10-21","First Person Shooter","Drake Featuring J. Cole","https://charts-static.billboard.com/img/2009/04/drake-8dm-180x180.jpg","-","1",NA
"1244","2023-10-28","Cruel Summer","Taylor Swift","https://charts-static.billboard.com/img/2019/08/taylor-swift-vug-cruelsummer-i1p-180x180.jpg","9","24","1"
"1245","2023-11-04","Cruel Summer","Taylor Swift","https://charts-static.billboard.com/img/2019/08/taylor-swift-vug-cruelsummer-i1p-180x180.jpg","1","25","2"
"1246","2023-11-11","Is It Over Now? (Taylor's Version) [From The Vault]","Taylor Swift","https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg","-","1",NA
"1247","2023-11-18","Cruel Summer","Taylor Swift","https://charts-static.billboard.com/img/2019/08/taylor-swift-vug-cruelsummer-i1p-180x180.jpg","6","27","3"
"1248","2023-11-25","Cruel Summer","Taylor Swift","https://charts-static.billboard.com/img/2019/08/taylor-swift-vug-cruelsummer-i1p-180x180.jpg","1","28","4"
"1249","2023-12-02","Lovin On Me","Jack Harlow","https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-8ns-180x180.jpg","2","2","1"
"1250","2023-12-09","Rockin' Around The Christmas Tree","Brenda Lee","https://charts-static.billboard.com/img/1960/12/brenda-lee-we3-rockinaroundthechristmastree-lnw-180x180.jpg","8","54","1"
"1251","2023-12-16","Rockin' Around The Christmas Tree","Brenda Lee","https://charts-static.billboard.com/img/1960/12/brenda-lee-we3-rockinaroundthechristmastree-lnw-180x180.jpg","1","55","2"
"1252","2023-12-23","All I Want For Christmas Is You","Mariah Carey","https://charts-static.billboard.com/img/1994/12/mariah-carey-x65-alliwantforchristmasisyou-7ve-180x180.jpg","2","63","13"
"1253","2023-12-30","All I Want For Christmas Is You","Mariah Carey","https://charts-static.billboard.com/img/1994/12/mariah-carey-x65-alliwantforchristmasisyou-7ve-180x180.jpg","1","64","14"
"1254","2024-01-06","Rockin' Around The Christmas Tree","Brenda Lee","https://charts-static.billboard.com/img/1960/12/brenda-lee-we3-rockinaroundthechristmastree-lnw-180x180.jpg","2","58","3"
"1255","2024-01-13","Lovin On Me","Jack Harlow","https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-8ns-180x180.jpg","9","8","2"
"1256","2024-01-20","Lovin On Me","Jack Harlow","https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-8ns-180x180.jpg","1","9","3"
"1257","2024-01-27","Yes, And?","Ariana Grande","https://charts-static.billboard.com/img/2024/01/ariana-grande-i9s-yesandX-4fd-180x180.jpg","-","1",NA
"1258","2024-02-03","Lovin On Me","Jack Harlow","https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-8ns-180x180.jpg","2","11","4"
"1259","2024-02-10","Hiss","Megan Thee Stallion","https://charts-static.billboard.com/img/2024/02/megan-thee-stallion-dkc-hiss-jol-180x180.jpg","-","1",NA
"1260","2024-02-17","Lovin On Me","Jack Harlow","https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-8ns-180x180.jpg","2","13","5"
"1261","2024-02-24","Lovin On Me","Jack Harlow","https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-8ns-180x180.jpg","1","14","6"
"1262","2024-03-02","Texas Hold 'Em","Beyonce","https://charts-static.billboard.com/img/2024/02/beyonce-n2a-texasholdem-on7-180x180.jpg","2","2","1"
"1263","2024-03-09","Texas Hold 'Em","Beyonce","https://charts-static.billboard.com/img/2024/02/beyonce-n2a-texasholdem-on7-180x180.jpg","1","3","2"
"1264","2024-03-16","Carnival","¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti","https://charts-static.billboard.com/img/2024/02/kanye-west-0wf-carnival-nl0-180x180.jpg","2","4","1"
"1265","2024-03-23","We Can't Be Friends (Wait For Your Love)","Ariana Grande","https://charts-static.billboard.com/img/2024/03/ariana-grande-i9s-wecantbefriendswaitforyourlove-hru-180x180.jpg","-","1",NA
"1266","2024-03-30","Lose Control","Teddy Swims","https://charts-static.billboard.com/img/2023/07/teddyswims-loq-losecontrol-4kx-180x180.jpg","2","32","1"
"1267","2024-04-06","Like That","Future, Metro Boomin & Kendrick Lamar","https://charts-static.billboard.com/img/1988/03/future-a0z-180x180.jpg","-","1",NA
"1268","2024-04-13","Like That","Future, Metro Boomin & Kendrick Lamar","https://charts-static.billboard.com/img/1988/03/future-a0z-180x180.jpg","1","2","2"
"1269","2024-04-20","Like That","Future, Metro Boomin & Kendrick Lamar","https://charts-static.billboard.com/img/1988/03/future-a0z-180x180.jpg","1","3","3"
